timestamp,topico,valor,unidade,alarme
2026-05-16T23:42:40.177Z,transformador/nucleo/temperatura,52.69,°C,
2026-05-16T23:42:40.177Z,transformador/nucleo/delta_t,11.53,°C,
2026-05-16T23:42:40.177Z,transformador/primario/corrente,2.18,A,
2026-05-16T23:42:40.177Z,transformador/secundario/corrente,25.46,A,
2026-05-16T23:42:40.177Z,transformador/vibracao/fft_120hz,0.1,g,
2026-05-16T23:42:40.177Z,transformador/vibracao/fft_240hz,0.02,g,
2026-05-16T23:42:41.679Z,transformador/nucleo/temperatura,57.4,°C,
2026-05-16T23:42:41.679Z,transformador/nucleo/delta_t,8.47,°C,
2026-05-16T23:42:41.679Z,transformador/primario/corrente,3.01,A,
2026-05-16T23:42:41.679Z,transformador/secundario/corrente,27.33,A,
2026-05-16T23:42:41.679Z,transformador/vibracao/fft_120hz,0.02,g,
2026-05-16T23:42:41.679Z,transformador/vibracao/fft_240hz,0.01,g,
2026-05-16T23:42:43.180Z,transformador/nucleo/temperatura,46.16,°C,
2026-05-16T23:42:43.180Z,transformador/nucleo/delta_t,6.13,°C,
2026-05-16T23:42:43.180Z,transformador/primario/corrente,3.18,A,
2026-05-16T23:42:43.180Z,transformador/secundario/corrente,19.03,A,
2026-05-16T23:42:43.180Z,transformador/vibracao/fft_120hz,0.14,g,
2026-05-16T23:42:43.180Z,transformador/vibracao/fft_240hz,0.02,g,
2026-05-16T23:42:44.682Z,transformador/nucleo/temperatura,57.84,°C,
2026-05-16T23:42:44.682Z,transformador/nucleo/delta_t,10.47,°C,
2026-05-16T23:42:44.682Z,transformador/primario/corrente,3.31,A,
2026-05-16T23:42:44.682Z,transformador/secundario/corrente,20.54,A,
2026-05-16T23:42:44.682Z,transformador/vibracao/fft_120hz,0.11,g,
2026-05-16T23:42:44.682Z,transformador/vibracao/fft_240hz,0.03,g,
2026-05-16T23:42:46.182Z,transformador/nucleo/temperatura,55.88,°C,
2026-05-16T23:42:46.182Z,transformador/nucleo/delta_t,11.14,°C,
2026-05-16T23:42:46.182Z,transformador/primario/corrente,2.29,A,
2026-05-16T23:42:46.182Z,transformador/secundario/corrente,17.13,A,
2026-05-16T23:42:46.182Z,transformador/vibracao/fft_120hz,0.02,g,
2026-05-16T23:42:46.182Z,transformador/vibracao/fft_240hz,0.08,g,
2026-05-16T23:42:47.683Z,transformador/nucleo/temperatura,47.41,°C,
2026-05-16T23:42:47.683Z,transformador/nucleo/delta_t,4.91,°C,
2026-05-16T23:42:47.683Z,transformador/primario/corrente,2.65,A,
2026-05-16T23:42:47.683Z,transformador/secundario/corrente,27.89,A,
2026-05-16T23:42:47.683Z,transformador/vibracao/fft_120hz,0.04,g,
2026-05-16T23:42:47.683Z,transformador/vibracao/fft_240hz,0.04,g,
2026-05-16T23:42:49.183Z,transformador/nucleo/temperatura,48.25,°C,
2026-05-16T23:42:49.183Z,transformador/nucleo/delta_t,4.2,°C,
2026-05-16T23:42:49.183Z,transformador/primario/corrente,2.02,A,
2026-05-16T23:42:49.183Z,transformador/secundario/corrente,22.43,A,
2026-05-16T23:42:49.183Z,transformador/vibracao/fft_120hz,0.27,g,
2026-05-16T23:42:49.183Z,transformador/vibracao/fft_240hz,0.19,g,
2026-05-16T23:42:50.684Z,transformador/nucleo/temperatura,47.77,°C,
2026-05-16T23:42:50.684Z,transformador/nucleo/delta_t,5.56,°C,
2026-05-16T23:42:50.684Z,transformador/primario/corrente,2.69,A,
2026-05-16T23:42:50.684Z,transformador/secundario/corrente,23.1,A,
2026-05-16T23:42:50.684Z,transformador/vibracao/fft_120hz,0.09,g,
2026-05-16T23:42:50.684Z,transformador/vibracao/fft_240hz,0.04,g,
2026-05-16T23:42:52.185Z,transformador/nucleo/temperatura,50.41,°C,
2026-05-16T23:42:52.185Z,transformador/nucleo/delta_t,9.85,°C,
2026-05-16T23:42:52.185Z,transformador/primario/corrente,3.6,A,
2026-05-16T23:42:52.185Z,transformador/secundario/corrente,27.15,A,
2026-05-16T23:42:52.185Z,transformador/vibracao/fft_120hz,0.12,g,
2026-05-16T23:42:52.185Z,transformador/vibracao/fft_240hz,0.04,g,
2026-05-16T23:42:53.685Z,transformador/nucleo/temperatura,46.8,°C,
2026-05-16T23:42:53.685Z,transformador/nucleo/delta_t,4.16,°C,
2026-05-16T23:42:53.685Z,transformador/primario/corrente,6.75,A,
2026-05-16T23:42:53.685Z,transformador/secundario/corrente,27.35,A,
2026-05-16T23:42:53.685Z,transformador/vibracao/fft_120hz,0.08,g,
2026-05-16T23:42:53.685Z,transformador/vibracao/fft_240hz,0.07,g,
2026-05-16T23:42:55.188Z,transformador/nucleo/temperatura,49.38,°C,
2026-05-16T23:42:55.188Z,transformador/nucleo/delta_t,11.8,°C,
2026-05-16T23:42:55.188Z,transformador/primario/corrente,2.02,A,
2026-05-16T23:42:55.188Z,transformador/secundario/corrente,18.67,A,
2026-05-16T23:42:55.188Z,transformador/vibracao/fft_120hz,0.05,g,
2026-05-16T23:42:55.188Z,transformador/vibracao/fft_240hz,0.02,g,
2026-05-16T23:42:56.689Z,transformador/nucleo/temperatura,57.28,°C,
2026-05-16T23:42:56.689Z,transformador/nucleo/delta_t,7.17,°C,
2026-05-16T23:42:56.689Z,transformador/primario/corrente,2.89,A,
2026-05-16T23:42:56.689Z,transformador/secundario/corrente,19.75,A,
2026-05-16T23:42:56.689Z,transformador/vibracao/fft_120hz,0.12,g,
2026-05-16T23:42:56.689Z,transformador/vibracao/fft_240hz,0.02,g,
2026-05-16T23:42:58.190Z,transformador/nucleo/temperatura,46.91,°C,
2026-05-16T23:42:58.190Z,transformador/nucleo/delta_t,9.83,°C,
2026-05-16T23:42:58.190Z,transformador/primario/corrente,7.73,A,
2026-05-16T23:42:58.190Z,transformador/secundario/corrente,22.29,A,
2026-05-16T23:42:58.190Z,transformador/vibracao/fft_120hz,0.05,g,
2026-05-16T23:42:58.190Z,transformador/vibracao/fft_240hz,0.02,g,
2026-05-16T23:42:59.692Z,transformador/nucleo/temperatura,47.54,°C,
2026-05-16T23:42:59.692Z,transformador/nucleo/delta_t,10.27,°C,
2026-05-16T23:42:59.692Z,transformador/primario/corrente,2.44,A,
2026-05-16T23:42:59.692Z,transformador/secundario/corrente,22.47,A,
2026-05-16T23:42:59.692Z,transformador/vibracao/fft_120hz,0.07,g,
2026-05-16T23:42:59.692Z,transformador/vibracao/fft_240hz,0.24,g,
2026-05-16T23:43:01.192Z,transformador/nucleo/temperatura,54.45,°C,
2026-05-16T23:43:01.192Z,transformador/nucleo/delta_t,7.65,°C,
2026-05-16T23:43:01.192Z,transformador/primario/corrente,2.57,A,
2026-05-16T23:43:01.192Z,transformador/secundario/corrente,26.44,A,
2026-05-16T23:43:01.192Z,transformador/vibracao/fft_120hz,0.13,g,
2026-05-16T23:43:01.192Z,transformador/vibracao/fft_240hz,0.01,g,
2026-05-16T23:43:02.694Z,transformador/nucleo/temperatura,52.62,°C,
2026-05-16T23:43:02.694Z,transformador/nucleo/delta_t,11.77,°C,
2026-05-16T23:43:02.694Z,transformador/primario/corrente,2.56,A,
2026-05-16T23:43:02.694Z,transformador/secundario/corrente,22.43,A,
2026-05-16T23:43:02.694Z,transformador/vibracao/fft_120hz,0.12,g,
2026-05-16T23:43:02.694Z,transformador/vibracao/fft_240hz,0.04,g,
2026-05-16T23:43:04.196Z,transformador/nucleo/temperatura,59.62,°C,
2026-05-16T23:43:04.196Z,transformador/nucleo/delta_t,5.78,°C,
2026-05-16T23:43:04.196Z,transformador/primario/corrente,2.88,A,
2026-05-16T23:43:04.196Z,transformador/secundario/corrente,27.29,A,
2026-05-16T23:43:04.196Z,transformador/vibracao/fft_120hz,0.12,g,
2026-05-16T23:43:04.196Z,transformador/vibracao/fft_240hz,0.06,g,
2026-05-16T23:43:05.697Z,transformador/nucleo/temperatura,63.5,°C,
2026-05-16T23:43:05.697Z,transformador/nucleo/delta_t,7.07,°C,
2026-05-16T23:43:05.697Z,transformador/primario/corrente,3.35,A,
2026-05-16T23:43:05.697Z,transformador/secundario/corrente,39.13,A,
2026-05-16T23:43:05.697Z,transformador/vibracao/fft_120hz,0.1,g,
2026-05-16T23:43:05.697Z,transformador/vibracao/fft_240hz,0.05,g,
2026-05-16T23:43:07.199Z,transformador/nucleo/temperatura,49.16,°C,
2026-05-16T23:43:07.199Z,transformador/nucleo/delta_t,10.55,°C,
2026-05-16T23:43:07.199Z,transformador/primario/corrente,3.41,A,
2026-05-16T23:43:07.199Z,transformador/secundario/corrente,27.63,A,
2026-05-16T23:43:07.199Z,transformador/vibracao/fft_120hz,0.63,g,
2026-05-16T23:43:07.199Z,transformador/vibracao/fft_240hz,0.07,g,
2026-05-16T23:43:08.700Z,transformador/nucleo/temperatura,61.38,°C,
2026-05-16T23:43:08.700Z,transformador/nucleo/delta_t,11.82,°C,
2026-05-16T23:43:08.700Z,transformador/primario/corrente,2.93,A,
2026-05-16T23:43:08.700Z,transformador/secundario/corrente,23.5,A,
2026-05-16T23:43:08.700Z,transformador/vibracao/fft_120hz,0.04,g,
2026-05-16T23:43:08.700Z,transformador/vibracao/fft_240hz,0,g,
2026-05-16T23:43:10.200Z,transformador/nucleo/temperatura,63.17,°C,
2026-05-16T23:43:10.200Z,transformador/nucleo/delta_t,4.49,°C,
2026-05-16T23:43:10.200Z,transformador/primario/corrente,2.14,A,
2026-05-16T23:43:10.200Z,transformador/secundario/corrente,20.02,A,
2026-05-16T23:43:10.200Z,transformador/vibracao/fft_120hz,0.09,g,
2026-05-16T23:43:10.200Z,transformador/vibracao/fft_240hz,0.01,g,
2026-05-16T23:43:11.702Z,transformador/nucleo/temperatura,55.03,°C,
2026-05-16T23:43:11.702Z,transformador/nucleo/delta_t,6.45,°C,
2026-05-16T23:43:11.702Z,transformador/primario/corrente,3.48,A,
2026-05-16T23:43:11.702Z,transformador/secundario/corrente,23.91,A,
2026-05-16T23:43:11.702Z,transformador/vibracao/fft_120hz,0.08,g,
2026-05-16T23:43:11.702Z,transformador/vibracao/fft_240hz,0.06,g,
2026-05-16T23:43:13.205Z,transformador/nucleo/temperatura,45.38,°C,
2026-05-16T23:43:13.205Z,transformador/nucleo/delta_t,10.48,°C,
2026-05-16T23:43:13.205Z,transformador/primario/corrente,2.39,A,
2026-05-16T23:43:13.205Z,transformador/secundario/corrente,18.55,A,
2026-05-16T23:43:13.205Z,transformador/vibracao/fft_120hz,0.05,g,
2026-05-16T23:43:13.205Z,transformador/vibracao/fft_240hz,0.08,g,
2026-05-16T23:43:14.706Z,transformador/nucleo/temperatura,58.06,°C,
2026-05-16T23:43:14.706Z,transformador/nucleo/delta_t,4.12,°C,
2026-05-16T23:43:14.706Z,transformador/primario/corrente,3.28,A,
2026-05-16T23:43:14.706Z,transformador/secundario/corrente,26.37,A,
2026-05-16T23:43:14.706Z,transformador/vibracao/fft_120hz,0.04,g,
2026-05-16T23:43:14.706Z,transformador/vibracao/fft_240hz,0.02,g,
2026-05-16T23:43:16.207Z,transformador/nucleo/temperatura,61.74,°C,
2026-05-16T23:43:16.207Z,transformador/nucleo/delta_t,10.59,°C,
2026-05-16T23:43:16.207Z,transformador/primario/corrente,3,A,
2026-05-16T23:43:16.207Z,transformador/secundario/corrente,27.47,A,
2026-05-16T23:43:16.207Z,transformador/vibracao/fft_120hz,0.47,g,
2026-05-16T23:43:16.207Z,transformador/vibracao/fft_240hz,0.02,g,
2026-05-16T23:43:17.708Z,transformador/nucleo/temperatura,50.48,°C,
2026-05-16T23:43:17.708Z,transformador/nucleo/delta_t,4.62,°C,
2026-05-16T23:43:17.708Z,transformador/primario/corrente,3.32,A,
2026-05-16T23:43:17.708Z,transformador/secundario/corrente,20.51,A,
2026-05-16T23:43:17.708Z,transformador/vibracao/fft_120hz,0.09,g,
2026-05-16T23:43:17.708Z,transformador/vibracao/fft_240hz,0,g,
2026-05-16T23:43:19.208Z,transformador/nucleo/temperatura,55.59,°C,
2026-05-16T23:43:19.208Z,transformador/nucleo/delta_t,8.6,°C,
2026-05-16T23:43:19.208Z,transformador/primario/corrente,3.58,A,
2026-05-16T23:43:19.208Z,transformador/secundario/corrente,27.38,A,
2026-05-16T23:43:19.208Z,transformador/vibracao/fft_120hz,0.05,g,
2026-05-16T23:43:19.208Z,transformador/vibracao/fft_240hz,0.03,g,
2026-05-16T23:43:20.709Z,transformador/nucleo/temperatura,49.38,°C,
2026-05-16T23:43:20.709Z,transformador/nucleo/delta_t,7.33,°C,
2026-05-16T23:43:20.709Z,transformador/primario/corrente,2.89,A,
2026-05-16T23:43:20.709Z,transformador/secundario/corrente,19.58,A,
2026-05-16T23:43:20.709Z,transformador/vibracao/fft_120hz,0.13,g,
2026-05-16T23:43:20.709Z,transformador/vibracao/fft_240hz,0.04,g,
2026-05-16T23:43:22.211Z,transformador/nucleo/temperatura,57.68,°C,
2026-05-16T23:43:22.211Z,transformador/nucleo/delta_t,9.24,°C,
2026-05-16T23:43:22.211Z,transformador/primario/corrente,3.5,A,
2026-05-16T23:43:22.211Z,transformador/secundario/corrente,23.95,A,
2026-05-16T23:43:22.211Z,transformador/vibracao/fft_120hz,0.07,g,
2026-05-16T23:43:22.211Z,transformador/vibracao/fft_240hz,0.05,g,
2026-05-16T23:43:23.712Z,transformador/nucleo/temperatura,77.84,°C,
2026-05-16T23:43:23.712Z,transformador/nucleo/delta_t,8.53,°C,
2026-05-16T23:43:23.712Z,transformador/primario/corrente,2.89,A,
2026-05-16T23:43:23.712Z,transformador/secundario/corrente,19.76,A,
2026-05-16T23:43:23.712Z,transformador/vibracao/fft_120hz,0.13,g,
2026-05-16T23:43:23.712Z,transformador/vibracao/fft_240hz,0.03,g,
2026-05-16T23:43:25.213Z,transformador/nucleo/temperatura,62.64,°C,
2026-05-16T23:43:25.213Z,transformador/nucleo/delta_t,11.23,°C,
2026-05-16T23:43:25.213Z,transformador/primario/corrente,6.05,A,
2026-05-16T23:43:25.213Z,transformador/secundario/corrente,18.01,A,
2026-05-16T23:43:25.213Z,transformador/vibracao/fft_120hz,0.06,g,
2026-05-16T23:43:25.213Z,transformador/vibracao/fft_240hz,0.07,g,
2026-05-16T23:43:26.714Z,transformador/nucleo/temperatura,56.18,°C,
2026-05-16T23:43:26.714Z,transformador/nucleo/delta_t,8.15,°C,
2026-05-16T23:43:26.714Z,transformador/primario/corrente,2.28,A,
2026-05-16T23:43:26.714Z,transformador/secundario/corrente,17.96,A,
2026-05-16T23:43:26.714Z,transformador/vibracao/fft_120hz,0.03,g,
2026-05-16T23:43:26.714Z,transformador/vibracao/fft_240hz,0.01,g,
2026-05-16T23:43:28.216Z,transformador/nucleo/temperatura,47,°C,
2026-05-16T23:43:28.216Z,transformador/nucleo/delta_t,9.77,°C,
2026-05-16T23:43:28.216Z,transformador/primario/corrente,2.24,A,
2026-05-16T23:43:28.216Z,transformador/secundario/corrente,24.99,A,
2026-05-16T23:43:28.216Z,transformador/vibracao/fft_120hz,0.12,g,
2026-05-16T23:43:28.216Z,transformador/vibracao/fft_240hz,0.05,g,
2026-05-16T23:43:29.718Z,transformador/nucleo/temperatura,60.3,°C,
2026-05-16T23:43:29.718Z,transformador/nucleo/delta_t,7.17,°C,
2026-05-16T23:43:29.718Z,transformador/primario/corrente,2.33,A,
2026-05-16T23:43:29.718Z,transformador/secundario/corrente,20.28,A,
2026-05-16T23:43:29.718Z,transformador/vibracao/fft_120hz,0.11,g,
2026-05-16T23:43:29.718Z,transformador/vibracao/fft_240hz,0.03,g,
2026-05-16T23:43:31.220Z,transformador/nucleo/temperatura,50.59,°C,
2026-05-16T23:43:31.220Z,transformador/nucleo/delta_t,7.74,°C,
2026-05-16T23:43:31.220Z,transformador/primario/corrente,3.24,A,
2026-05-16T23:43:31.220Z,transformador/secundario/corrente,17.69,A,
2026-05-16T23:43:31.220Z,transformador/vibracao/fft_120hz,0.09,g,
2026-05-16T23:43:31.220Z,transformador/vibracao/fft_240hz,0,g,
2026-05-16T23:43:32.722Z,transformador/nucleo/temperatura,51.06,°C,
2026-05-16T23:43:32.722Z,transformador/nucleo/delta_t,4.62,°C,
2026-05-16T23:43:32.722Z,transformador/primario/corrente,2.38,A,
2026-05-16T23:43:32.722Z,transformador/secundario/corrente,21.11,A,
2026-05-16T23:43:32.722Z,transformador/vibracao/fft_120hz,0.11,g,
2026-05-16T23:43:32.722Z,transformador/vibracao/fft_240hz,0,g,
2026-05-16T23:43:34.223Z,transformador/nucleo/temperatura,55.32,°C,
2026-05-16T23:43:34.223Z,transformador/nucleo/delta_t,7.81,°C,
2026-05-16T23:43:34.223Z,transformador/primario/corrente,2.26,A,
2026-05-16T23:43:34.223Z,transformador/secundario/corrente,18.07,A,
2026-05-16T23:43:34.223Z,transformador/vibracao/fft_120hz,0.05,g,
2026-05-16T23:43:34.223Z,transformador/vibracao/fft_240hz,0.06,g,
2026-05-16T23:43:35.723Z,transformador/nucleo/temperatura,56.19,°C,
2026-05-16T23:43:35.723Z,transformador/nucleo/delta_t,10.49,°C,
2026-05-16T23:43:35.723Z,transformador/primario/corrente,2.69,A,
2026-05-16T23:43:35.723Z,transformador/secundario/corrente,17.08,A,
2026-05-16T23:43:35.723Z,transformador/vibracao/fft_120hz,0.03,g,
2026-05-16T23:43:35.723Z,transformador/vibracao/fft_240hz,0.07,g,
2026-05-16T23:43:37.225Z,transformador/nucleo/temperatura,70.03,°C,
2026-05-16T23:43:37.225Z,transformador/nucleo/delta_t,4.83,°C,
2026-05-16T23:43:37.225Z,transformador/primario/corrente,2.41,A,
2026-05-16T23:43:37.225Z,transformador/secundario/corrente,22.68,A,
2026-05-16T23:43:37.225Z,transformador/vibracao/fft_120hz,0.03,g,
2026-05-16T23:43:37.225Z,transformador/vibracao/fft_240hz,0.14,g,
2026-05-16T23:43:38.726Z,transformador/nucleo/temperatura,58.38,°C,
2026-05-16T23:43:38.726Z,transformador/nucleo/delta_t,8.52,°C,
2026-05-16T23:43:38.726Z,transformador/primario/corrente,2.14,A,
2026-05-16T23:43:38.726Z,transformador/secundario/corrente,23.48,A,
2026-05-16T23:43:38.726Z,transformador/vibracao/fft_120hz,0.1,g,
2026-05-16T23:43:38.726Z,transformador/vibracao/fft_240hz,0.02,g,
2026-05-16T23:43:40.227Z,transformador/nucleo/temperatura,63.07,°C,
2026-05-16T23:43:40.227Z,transformador/nucleo/delta_t,5.06,°C,
2026-05-16T23:43:40.227Z,transformador/primario/corrente,2.08,A,
2026-05-16T23:43:40.227Z,transformador/secundario/corrente,24.48,A,
2026-05-16T23:43:40.227Z,transformador/vibracao/fft_120hz,0.07,g,
2026-05-16T23:43:40.227Z,transformador/vibracao/fft_240hz,0.06,g,
2026-05-16T23:43:41.727Z,transformador/nucleo/temperatura,46,°C,
2026-05-16T23:43:41.727Z,transformador/nucleo/delta_t,4.37,°C,
2026-05-16T23:43:41.727Z,transformador/primario/corrente,3.05,A,
2026-05-16T23:43:41.727Z,transformador/secundario/corrente,46.37,A,
2026-05-16T23:43:41.727Z,transformador/vibracao/fft_120hz,0.06,g,
2026-05-16T23:43:41.727Z,transformador/vibracao/fft_240hz,0.06,g,
2026-05-16T23:43:43.229Z,transformador/nucleo/temperatura,60.02,°C,
2026-05-16T23:43:43.229Z,transformador/nucleo/delta_t,10.89,°C,
2026-05-16T23:43:43.229Z,transformador/primario/corrente,2.05,A,
2026-05-16T23:43:43.229Z,transformador/secundario/corrente,24.92,A,
2026-05-16T23:43:43.229Z,transformador/vibracao/fft_120hz,0.1,g,
2026-05-16T23:43:43.229Z,transformador/vibracao/fft_240hz,0.07,g,
2026-05-16T23:43:44.730Z,transformador/nucleo/temperatura,54.5,°C,
2026-05-16T23:43:44.730Z,transformador/nucleo/delta_t,10.47,°C,
2026-05-16T23:43:44.730Z,transformador/primario/corrente,2.19,A,
2026-05-16T23:43:44.730Z,transformador/secundario/corrente,16.15,A,
2026-05-16T23:43:44.730Z,transformador/vibracao/fft_120hz,0.12,g,
2026-05-16T23:43:44.730Z,transformador/vibracao/fft_240hz,0.04,g,
2026-05-16T23:43:46.231Z,transformador/nucleo/temperatura,49.64,°C,
2026-05-16T23:43:46.231Z,transformador/nucleo/delta_t,5.61,°C,
2026-05-16T23:43:46.231Z,transformador/primario/corrente,3.16,A,
2026-05-16T23:43:46.231Z,transformador/secundario/corrente,18.93,A,
2026-05-16T23:43:46.231Z,transformador/vibracao/fft_120hz,0.08,g,
2026-05-16T23:43:46.231Z,transformador/vibracao/fft_240hz,0.07,g,
2026-05-16T23:43:47.732Z,transformador/nucleo/temperatura,52.44,°C,
2026-05-16T23:43:47.732Z,transformador/nucleo/delta_t,8.56,°C,
2026-05-16T23:43:47.732Z,transformador/primario/corrente,3.5,A,
2026-05-16T23:43:47.732Z,transformador/secundario/corrente,22.08,A,
2026-05-16T23:43:47.732Z,transformador/vibracao/fft_120hz,0.11,g,
2026-05-16T23:43:47.732Z,transformador/vibracao/fft_240hz,0.05,g,
2026-05-16T23:43:49.232Z,transformador/nucleo/temperatura,73.56,°C,
2026-05-16T23:43:49.232Z,transformador/nucleo/delta_t,5.97,°C,
2026-05-16T23:43:49.232Z,transformador/primario/corrente,2.62,A,
2026-05-16T23:43:49.232Z,transformador/secundario/corrente,21.39,A,
2026-05-16T23:43:49.232Z,transformador/vibracao/fft_120hz,0.06,g,
2026-05-16T23:43:49.232Z,transformador/vibracao/fft_240hz,0,g,
2026-05-16T23:43:50.734Z,transformador/nucleo/temperatura,56.53,°C,
2026-05-16T23:43:50.734Z,transformador/nucleo/delta_t,11.35,°C,
2026-05-16T23:43:50.734Z,transformador/primario/corrente,2.2,A,
2026-05-16T23:43:50.734Z,transformador/secundario/corrente,17.47,A,
2026-05-16T23:43:50.734Z,transformador/vibracao/fft_120hz,0.13,g,
2026-05-16T23:43:50.734Z,transformador/vibracao/fft_240hz,0.04,g,
2026-05-16T23:43:52.236Z,transformador/nucleo/temperatura,64.95,°C,
2026-05-16T23:43:52.236Z,transformador/nucleo/delta_t,4.17,°C,
2026-05-16T23:43:52.236Z,transformador/primario/corrente,3.1,A,
2026-05-16T23:43:52.236Z,transformador/secundario/corrente,23.85,A,
2026-05-16T23:43:52.236Z,transformador/vibracao/fft_120hz,0.04,g,
2026-05-16T23:43:52.236Z,transformador/vibracao/fft_240hz,0.06,g,
2026-05-16T23:43:53.738Z,transformador/nucleo/temperatura,49.21,°C,
2026-05-16T23:43:53.738Z,transformador/nucleo/delta_t,8.7,°C,
2026-05-16T23:43:53.738Z,transformador/primario/corrente,2.55,A,
2026-05-16T23:43:53.738Z,transformador/secundario/corrente,26.38,A,
2026-05-16T23:43:53.738Z,transformador/vibracao/fft_120hz,0.07,g,
2026-05-16T23:43:53.738Z,transformador/vibracao/fft_240hz,0.06,g,
2026-05-16T23:43:55.239Z,transformador/nucleo/temperatura,62.39,°C,
2026-05-16T23:43:55.239Z,transformador/nucleo/delta_t,10.29,°C,
2026-05-16T23:43:55.239Z,transformador/primario/corrente,2.87,A,
2026-05-16T23:43:55.239Z,transformador/secundario/corrente,22.86,A,
2026-05-16T23:43:55.239Z,transformador/vibracao/fft_120hz,0.03,g,
2026-05-16T23:43:55.239Z,transformador/vibracao/fft_240hz,0.04,g,
2026-05-16T23:43:56.741Z,transformador/nucleo/temperatura,58.62,°C,
2026-05-16T23:43:56.741Z,transformador/nucleo/delta_t,5.87,°C,
2026-05-16T23:43:56.741Z,transformador/primario/corrente,3.21,A,
2026-05-16T23:43:56.741Z,transformador/secundario/corrente,26.35,A,
2026-05-16T23:43:56.741Z,transformador/vibracao/fft_120hz,0.07,g,
2026-05-16T23:43:56.741Z,transformador/vibracao/fft_240hz,0,g,
2026-05-16T23:43:58.242Z,transformador/nucleo/temperatura,49.69,°C,
2026-05-16T23:43:58.242Z,transformador/nucleo/delta_t,5.16,°C,
2026-05-16T23:43:58.242Z,transformador/primario/corrente,3.14,A,
2026-05-16T23:43:58.242Z,transformador/secundario/corrente,25.21,A,
2026-05-16T23:43:58.242Z,transformador/vibracao/fft_120hz,0.03,g,
2026-05-16T23:43:58.242Z,transformador/vibracao/fft_240hz,0.02,g,
2026-05-16T23:43:59.743Z,transformador/nucleo/temperatura,58.39,°C,
2026-05-16T23:43:59.743Z,transformador/nucleo/delta_t,5.73,°C,
2026-05-16T23:43:59.743Z,transformador/primario/corrente,2.21,A,
2026-05-16T23:43:59.743Z,transformador/secundario/corrente,27.03,A,
2026-05-16T23:43:59.743Z,transformador/vibracao/fft_120hz,0.1,g,
2026-05-16T23:43:59.743Z,transformador/vibracao/fft_240hz,0.06,g,
2026-05-16T23:44:01.245Z,transformador/nucleo/temperatura,63.49,°C,
2026-05-16T23:44:01.245Z,transformador/nucleo/delta_t,10.15,°C,
2026-05-16T23:44:01.245Z,transformador/primario/corrente,3.04,A,
2026-05-16T23:44:01.245Z,transformador/secundario/corrente,27.54,A,
2026-05-16T23:44:01.245Z,transformador/vibracao/fft_120hz,0.37,g,
2026-05-16T23:44:01.245Z,transformador/vibracao/fft_240hz,0.01,g,
2026-05-16T23:44:02.747Z,transformador/nucleo/temperatura,64.75,°C,
2026-05-16T23:44:02.747Z,transformador/nucleo/delta_t,8.5,°C,
2026-05-16T23:44:02.747Z,transformador/primario/corrente,3,A,
2026-05-16T23:44:02.747Z,transformador/secundario/corrente,25.6,A,
2026-05-16T23:44:02.747Z,transformador/vibracao/fft_120hz,0.56,g,
2026-05-16T23:44:02.747Z,transformador/vibracao/fft_240hz,0.06,g,
2026-05-16T23:44:04.249Z,transformador/nucleo/temperatura,48.07,°C,
2026-05-16T23:44:04.249Z,transformador/nucleo/delta_t,7.07,°C,
2026-05-16T23:44:04.249Z,transformador/primario/corrente,2.46,A,
2026-05-16T23:44:04.249Z,transformador/secundario/corrente,22.45,A,
2026-05-16T23:44:04.249Z,transformador/vibracao/fft_120hz,0.02,g,
2026-05-16T23:44:04.249Z,transformador/vibracao/fft_240hz,0.08,g,
2026-05-16T23:44:05.750Z,transformador/nucleo/temperatura,64.59,°C,
2026-05-16T23:44:05.750Z,transformador/nucleo/delta_t,6.7,°C,
2026-05-16T23:44:05.750Z,transformador/primario/corrente,3.1,A,
2026-05-16T23:44:05.750Z,transformador/secundario/corrente,21.56,A,
2026-05-16T23:44:05.750Z,transformador/vibracao/fft_120hz,0.07,g,
2026-05-16T23:44:05.750Z,transformador/vibracao/fft_240hz,0.07,g,
2026-05-16T23:44:07.251Z,transformador/nucleo/temperatura,51.42,°C,
2026-05-16T23:44:07.251Z,transformador/nucleo/delta_t,11.13,°C,
2026-05-16T23:44:07.251Z,transformador/primario/corrente,2.39,A,
2026-05-16T23:44:07.251Z,transformador/secundario/corrente,21.77,A,
2026-05-16T23:44:07.251Z,transformador/vibracao/fft_120hz,0.1,g,
2026-05-16T23:44:07.251Z,transformador/vibracao/fft_240hz,0.03,g,
2026-05-16T23:44:08.751Z,transformador/nucleo/temperatura,49.84,°C,
2026-05-16T23:44:08.751Z,transformador/nucleo/delta_t,6.73,°C,
2026-05-16T23:44:08.751Z,transformador/primario/corrente,3.46,A,
2026-05-16T23:44:08.751Z,transformador/secundario/corrente,22.07,A,
2026-05-16T23:44:08.751Z,transformador/vibracao/fft_120hz,0.07,g,
2026-05-16T23:44:08.751Z,transformador/vibracao/fft_240hz,0.06,g,
2026-05-16T23:44:10.252Z,transformador/nucleo/temperatura,50.74,°C,
2026-05-16T23:44:10.252Z,transformador/nucleo/delta_t,6.82,°C,
2026-05-16T23:44:10.252Z,transformador/primario/corrente,2.08,A,
2026-05-16T23:44:10.252Z,transformador/secundario/corrente,16.37,A,
2026-05-16T23:44:10.252Z,transformador/vibracao/fft_120hz,0.03,g,
2026-05-16T23:44:10.252Z,transformador/vibracao/fft_240hz,0.05,g,
